Model,Region,Date,EVI_Mean,EVI_Lower,EVI_Upper
BiLSTM,Erbil,2026-01-01,0.141339,0.132779,0.149898
BiLSTM,Erbil,2026-02-01,0.200186,0.186848,0.213523
BiLSTM,Erbil,2026-03-01,0.260286,0.246247,0.274326
BiLSTM,Erbil,2026-04-01,0.308831,0.289258,0.328404
BiLSTM,Erbil,2026-05-01,0.198954,0.178742,0.219167
BiLSTM,Erbil,2026-06-01,0.124338,0.115327,0.133348
BiLSTM,Erbil,2026-07-01,0.104947,0.097241,0.112653
BiLSTM,Erbil,2026-08-01,0.09777,0.09124,0.104299
BiLSTM,Erbil,2026-09-01,0.095113,0.087294,0.102932
BiLSTM,Erbil,2026-10-01,0.095392,0.087408,0.103377
BiLSTM,Erbil,2026-11-01,0.098529,0.089442,0.107616
BiLSTM,Erbil,2026-12-01,0.111477,0.100644,0.122311
BiLSTM,Erbil,2027-01-01,0.140404,0.126988,0.153819
BiLSTM,Erbil,2027-02-01,0.197612,0.179414,0.215809
BiLSTM,Erbil,2027-03-01,0.252163,0.234654,0.269672
BiLSTM,Erbil,2027-04-01,0.303988,0.28345,0.324527
BiLSTM,Erbil,2027-05-01,0.209281,0.184816,0.233747
BiLSTM,Erbil,2027-06-01,0.125575,0.112292,0.138859
BiLSTM,Erbil,2027-07-01,0.104152,0.095295,0.113008
BiLSTM,Erbil,2027-08-01,0.096611,0.087713,0.105508
BiLSTM,Erbil,2027-09-01,0.094555,0.085745,0.103365
BiLSTM,Erbil,2027-10-01,0.095299,0.087692,0.102906
BiLSTM,Erbil,2027-11-01,0.099159,0.090257,0.108062
BiLSTM,Erbil,2027-12-01,0.111456,0.098206,0.124705
BiLSTM,Erbil,2028-01-01,0.140502,0.124735,0.156268
BiLSTM,Erbil,2028-02-01,0.201489,0.184314,0.218665
BiLSTM,Erbil,2028-03-01,0.259963,0.235237,0.284688
BiLSTM,Erbil,2028-04-01,0.315081,0.285498,0.344664
BiLSTM,Erbil,2028-05-01,0.205203,0.172939,0.237467
BiLSTM,Erbil,2028-06-01,0.125729,0.111282,0.140176
BiLSTM,Erbil,2028-07-01,0.103912,0.091917,0.115907
BiLSTM,Erbil,2028-08-01,0.096583,0.085314,0.107852
BiLSTM,Erbil,2028-09-01,0.094688,0.084501,0.104874
BiLSTM,Erbil,2028-10-01,0.095641,0.084697,0.106584
BiLSTM,Erbil,2028-11-01,0.099908,0.089366,0.11045
BiLSTM,Erbil,2028-12-01,0.111868,0.098953,0.124784
BiLSTM,Erbil,2029-01-01,0.140108,0.122762,0.157455
BiLSTM,Erbil,2029-02-01,0.199157,0.177164,0.22115
BiLSTM,Erbil,2029-03-01,0.258736,0.231294,0.286179
BiLSTM,Erbil,2029-04-01,0.313221,0.275453,0.350988
BiLSTM,Erbil,2029-05-01,0.209536,0.162937,0.256135
BiLSTM,Erbil,2029-06-01,0.125745,0.108404,0.143087
BiLSTM,Erbil,2029-07-01,0.103599,0.092092,0.115107
BiLSTM,Erbil,2029-08-01,0.096748,0.08397,0.109526
BiLSTM,Erbil,2029-09-01,0.095357,0.083156,0.107558
BiLSTM,Erbil,2029-10-01,0.095607,0.084348,0.106866
BiLSTM,Erbil,2029-11-01,0.099262,0.084874,0.11365
BiLSTM,Erbil,2029-12-01,0.111489,0.094035,0.128942
BiLSTM,Erbil,2030-01-01,0.140912,0.120137,0.161687
BiLSTM,Erbil,2030-02-01,0.200152,0.170011,0.230294
BiLSTM,Erbil,2030-03-01,0.259016,0.229085,0.288948
BiLSTM,Erbil,2030-04-01,0.313797,0.272014,0.355579
BiLSTM,Erbil,2030-05-01,0.206669,0.162563,0.250776
BiLSTM,Erbil,2030-06-01,0.126711,0.107758,0.145664
BiLSTM,Erbil,2030-07-01,0.104301,0.087088,0.121513
BiLSTM,Erbil,2030-08-01,0.096144,0.08271,0.109579
BiLSTM,Erbil,2030-09-01,0.094736,0.082293,0.107178
BiLSTM,Erbil,2030-10-01,0.095887,0.081963,0.109811
BiLSTM,Erbil,2030-11-01,0.099479,0.084134,0.114824
BiLSTM,Erbil,2030-12-01,0.11179,0.093831,0.12975
BiLSTM,Duhok,2026-01-01,0.156511,0.150084,0.162939
BiLSTM,Duhok,2026-02-01,0.186352,0.177376,0.195327
BiLSTM,Duhok,2026-03-01,0.235618,0.222087,0.249149
BiLSTM,Duhok,2026-04-01,0.311023,0.294997,0.327049
BiLSTM,Duhok,2026-05-01,0.271068,0.253459,0.288677
BiLSTM,Duhok,2026-06-01,0.175958,0.16522,0.186697
BiLSTM,Duhok,2026-07-01,0.143144,0.134485,0.151803
BiLSTM,Duhok,2026-08-01,0.132842,0.124862,0.140822
BiLSTM,Duhok,2026-09-01,0.130166,0.122952,0.13738
BiLSTM,Duhok,2026-10-01,0.130154,0.12307,0.137237
BiLSTM,Duhok,2026-11-01,0.131146,0.123074,0.139218
BiLSTM,Duhok,2026-12-01,0.135938,0.128264,0.143612
BiLSTM,Duhok,2027-01-01,0.147212,0.137455,0.156969
BiLSTM,Duhok,2027-02-01,0.178662,0.166083,0.191241
BiLSTM,Duhok,2027-03-01,0.229671,0.211488,0.247853
BiLSTM,Duhok,2027-04-01,0.322379,0.296408,0.34835
BiLSTM,Duhok,2027-05-01,0.285339,0.259658,0.31102
BiLSTM,Duhok,2027-06-01,0.181196,0.167653,0.194739
BiLSTM,Duhok,2027-07-01,0.14354,0.133068,0.154012
BiLSTM,Duhok,2027-08-01,0.133749,0.123949,0.143548
BiLSTM,Duhok,2027-09-01,0.131151,0.121331,0.140971
BiLSTM,Duhok,2027-10-01,0.133231,0.124869,0.141592
BiLSTM,Duhok,2027-11-01,0.135093,0.125698,0.144488
BiLSTM,Duhok,2027-12-01,0.139758,0.1302,0.149317
BiLSTM,Duhok,2028-01-01,0.150938,0.141153,0.160724
BiLSTM,Duhok,2028-02-01,0.183115,0.16922,0.197011
BiLSTM,Duhok,2028-03-01,0.237616,0.213661,0.261571
BiLSTM,Duhok,2028-04-01,0.324441,0.296007,0.352875
BiLSTM,Duhok,2028-05-01,0.286524,0.254356,0.318692
BiLSTM,Duhok,2028-06-01,0.178126,0.160456,0.195796
BiLSTM,Duhok,2028-07-01,0.143375,0.131685,0.155064
BiLSTM,Duhok,2028-08-01,0.133371,0.12033,0.146412
BiLSTM,Duhok,2028-09-01,0.132728,0.121902,0.143554
BiLSTM,Duhok,2028-10-01,0.132967,0.121538,0.144397
BiLSTM,Duhok,2028-11-01,0.133988,0.123818,0.144158
BiLSTM,Duhok,2028-12-01,0.139261,0.127843,0.150678
BiLSTM,Duhok,2029-01-01,0.150948,0.136847,0.16505
BiLSTM,Duhok,2029-02-01,0.182247,0.165064,0.19943
BiLSTM,Duhok,2029-03-01,0.235022,0.207948,0.262096
BiLSTM,Duhok,2029-04-01,0.324214,0.292485,0.355942
BiLSTM,Duhok,2029-05-01,0.286896,0.247154,0.326639
BiLSTM,Duhok,2029-06-01,0.177905,0.156487,0.199322
BiLSTM,Duhok,2029-07-01,0.143018,0.12725,0.158785
BiLSTM,Duhok,2029-08-01,0.133844,0.119563,0.148126
BiLSTM,Duhok,2029-09-01,0.131982,0.118224,0.14574
BiLSTM,Duhok,2029-10-01,0.132917,0.120634,0.1452
BiLSTM,Duhok,2029-11-01,0.134365,0.121478,0.147252
BiLSTM,Duhok,2029-12-01,0.138591,0.127517,0.149665
BiLSTM,Duhok,2030-01-01,0.151142,0.134819,0.167466
BiLSTM,Duhok,2030-02-01,0.181465,0.160273,0.202656
BiLSTM,Duhok,2030-03-01,0.236404,0.200268,0.27254
BiLSTM,Duhok,2030-04-01,0.322675,0.285288,0.360063
BiLSTM,Duhok,2030-05-01,0.287128,0.239022,0.335234
BiLSTM,Duhok,2030-06-01,0.177287,0.156021,0.198553
BiLSTM,Duhok,2030-07-01,0.143545,0.125484,0.161605
BiLSTM,Duhok,2030-08-01,0.13377,0.118608,0.148931
BiLSTM,Duhok,2030-09-01,0.132229,0.119715,0.144743
BiLSTM,Duhok,2030-10-01,0.132908,0.119468,0.146348
BiLSTM,Duhok,2030-11-01,0.134802,0.119373,0.15023
BiLSTM,Duhok,2030-12-01,0.139529,0.124839,0.154218
BiLSTM,Sulaymaniyah,2026-01-01,0.169792,0.160017,0.179567
BiLSTM,Sulaymaniyah,2026-02-01,0.211348,0.200596,0.222099
BiLSTM,Sulaymaniyah,2026-03-01,0.247178,0.233645,0.260711
BiLSTM,Sulaymaniyah,2026-04-01,0.289301,0.272847,0.305756
BiLSTM,Sulaymaniyah,2026-05-01,0.1647,0.150831,0.178569
BiLSTM,Sulaymaniyah,2026-06-01,0.107057,0.100876,0.113237
BiLSTM,Sulaymaniyah,2026-07-01,0.092883,0.087469,0.098298
BiLSTM,Sulaymaniyah,2026-08-01,0.088832,0.082517,0.095146
BiLSTM,Sulaymaniyah,2026-09-01,0.088427,0.081977,0.094876
BiLSTM,Sulaymaniyah,2026-10-01,0.090488,0.084157,0.096818
BiLSTM,Sulaymaniyah,2026-11-01,0.097351,0.089585,0.105117
BiLSTM,Sulaymaniyah,2026-12-01,0.115121,0.104136,0.126106
BiLSTM,Sulaymaniyah,2027-01-01,0.143167,0.128769,0.157566
BiLSTM,Sulaymaniyah,2027-02-01,0.182295,0.167581,0.197009
BiLSTM,Sulaymaniyah,2027-03-01,0.219116,0.203086,0.235146
BiLSTM,Sulaymaniyah,2027-04-01,0.263158,0.24337,0.282947
BiLSTM,Sulaymaniyah,2027-05-01,0.162705,0.144519,0.18089
BiLSTM,Sulaymaniyah,2027-06-01,0.108534,0.099197,0.117872
BiLSTM,Sulaymaniyah,2027-07-01,0.092411,0.084893,0.099928
BiLSTM,Sulaymaniyah,2027-08-01,0.088099,0.080751,0.095448
BiLSTM,Sulaymaniyah,2027-09-01,0.087376,0.080051,0.0947
BiLSTM,Sulaymaniyah,2027-10-01,0.091124,0.084104,0.098144
BiLSTM,Sulaymaniyah,2027-11-01,0.102939,0.09332,0.112557
BiLSTM,Sulaymaniyah,2027-12-01,0.127834,0.112486,0.143182
BiLSTM,Sulaymaniyah,2028-01-01,0.160496,0.143802,0.177191
BiLSTM,Sulaymaniyah,2028-02-01,0.204209,0.185218,0.223201
BiLSTM,Sulaymaniyah,2028-03-01,0.242374,0.221974,0.262774
BiLSTM,Sulaymaniyah,2028-04-01,0.299717,0.272759,0.326675
BiLSTM,Sulaymaniyah,2028-05-01,0.176971,0.152598,0.201344
BiLSTM,Sulaymaniyah,2028-06-01,0.109766,0.097401,0.12213
BiLSTM,Sulaymaniyah,2028-07-01,0.093385,0.083567,0.103203
BiLSTM,Sulaymaniyah,2028-08-01,0.088234,0.079068,0.097399
BiLSTM,Sulaymaniyah,2028-09-01,0.087935,0.079856,0.096015
BiLSTM,Sulaymaniyah,2028-10-01,0.090217,0.082126,0.098308
BiLSTM,Sulaymaniyah,2028-11-01,0.098852,0.088149,0.109556
BiLSTM,Sulaymaniyah,2028-12-01,0.120535,0.10378,0.13729
BiLSTM,Sulaymaniyah,2029-01-01,0.154041,0.132727,0.175355
BiLSTM,Sulaymaniyah,2029-02-01,0.196914,0.174974,0.218854
BiLSTM,Sulaymaniyah,2029-03-01,0.237147,0.213578,0.260716
BiLSTM,Sulaymaniyah,2029-04-01,0.287862,0.257335,0.31839
BiLSTM,Sulaymaniyah,2029-05-01,0.170188,0.139221,0.201155
BiLSTM,Sulaymaniyah,2029-06-01,0.108566,0.095235,0.121897
BiLSTM,Sulaymaniyah,2029-07-01,0.092499,0.079947,0.105051
BiLSTM,Sulaymaniyah,2029-08-01,0.088002,0.077197,0.098808
BiLSTM,Sulaymaniyah,2029-09-01,0.087647,0.077071,0.098222
BiLSTM,Sulaymaniyah,2029-10-01,0.091187,0.079808,0.102567
BiLSTM,Sulaymaniyah,2029-11-01,0.100187,0.085224,0.115151
BiLSTM,Sulaymaniyah,2029-12-01,0.123194,0.103053,0.143336
BiLSTM,Sulaymaniyah,2030-01-01,0.15701,0.134264,0.179755
BiLSTM,Sulaymaniyah,2030-02-01,0.199881,0.172481,0.227282
BiLSTM,Sulaymaniyah,2030-03-01,0.23824,0.214256,0.262224
BiLSTM,Sulaymaniyah,2030-04-01,0.288571,0.254512,0.32263
BiLSTM,Sulaymaniyah,2030-05-01,0.177814,0.13985,0.215778
BiLSTM,Sulaymaniyah,2030-06-01,0.109569,0.094245,0.124893
BiLSTM,Sulaymaniyah,2030-07-01,0.092533,0.08039,0.104675
BiLSTM,Sulaymaniyah,2030-08-01,0.088012,0.077623,0.0984
BiLSTM,Sulaymaniyah,2030-09-01,0.087375,0.075661,0.09909
BiLSTM,Sulaymaniyah,2030-10-01,0.090837,0.077103,0.104572
BiLSTM,Sulaymaniyah,2030-11-01,0.099535,0.081761,0.117309
BiLSTM,Sulaymaniyah,2030-12-01,0.123129,0.099535,0.146724
BiLSTM,Halabja,2026-01-01,0.217634,0.207459,0.227808
BiLSTM,Halabja,2026-02-01,0.280941,0.265976,0.295906
BiLSTM,Halabja,2026-03-01,0.375249,0.356459,0.394039
BiLSTM,Halabja,2026-04-01,0.413496,0.385041,0.441952
BiLSTM,Halabja,2026-05-01,0.200202,0.177589,0.222816
BiLSTM,Halabja,2026-06-01,0.135424,0.12554,0.145307
BiLSTM,Halabja,2026-07-01,0.113276,0.1036,0.122951
BiLSTM,Halabja,2026-08-01,0.106998,0.096844,0.117151
BiLSTM,Halabja,2026-09-01,0.111007,0.100952,0.121061
BiLSTM,Halabja,2026-10-01,0.122405,0.110193,0.134617
BiLSTM,Halabja,2026-11-01,0.142375,0.130694,0.154055
BiLSTM,Halabja,2026-12-01,0.169626,0.155794,0.183458
BiLSTM,Halabja,2027-01-01,0.205499,0.192714,0.218284
BiLSTM,Halabja,2027-02-01,0.259479,0.242213,0.276746
BiLSTM,Halabja,2027-03-01,0.333696,0.308255,0.359138
BiLSTM,Halabja,2027-04-01,0.386577,0.35192,0.421233
BiLSTM,Halabja,2027-05-01,0.203766,0.172328,0.235204
BiLSTM,Halabja,2027-06-01,0.132712,0.121386,0.144039
BiLSTM,Halabja,2027-07-01,0.110195,0.097063,0.123327
BiLSTM,Halabja,2027-08-01,0.103576,0.089718,0.117435
BiLSTM,Halabja,2027-09-01,0.107321,0.093099,0.121544
BiLSTM,Halabja,2027-10-01,0.120285,0.105212,0.135357
BiLSTM,Halabja,2027-11-01,0.140628,0.124422,0.156834
BiLSTM,Halabja,2027-12-01,0.168644,0.151622,0.185666
BiLSTM,Halabja,2028-01-01,0.206821,0.188933,0.22471
BiLSTM,Halabja,2028-02-01,0.266264,0.24567,0.286857
BiLSTM,Halabja,2028-03-01,0.350883,0.323862,0.377903
BiLSTM,Halabja,2028-04-01,0.410929,0.369684,0.452173
BiLSTM,Halabja,2028-05-01,0.208971,0.170705,0.247237
BiLSTM,Halabja,2028-06-01,0.132823,0.11707,0.148575
BiLSTM,Halabja,2028-07-01,0.110021,0.097869,0.122173
BiLSTM,Halabja,2028-08-01,0.103707,0.088699,0.118715
BiLSTM,Halabja,2028-09-01,0.108405,0.090728,0.126082
BiLSTM,Halabja,2028-10-01,0.120252,0.103036,0.137468
BiLSTM,Halabja,2028-11-01,0.140058,0.121304,0.158812
BiLSTM,Halabja,2028-12-01,0.167966,0.148811,0.187121
BiLSTM,Halabja,2029-01-01,0.206295,0.184752,0.227838
BiLSTM,Halabja,2029-02-01,0.263213,0.237149,0.289276
BiLSTM,Halabja,2029-03-01,0.344678,0.306476,0.382879
BiLSTM,Halabja,2029-04-01,0.408299,0.363304,0.453294
BiLSTM,Halabja,2029-05-01,0.210585,0.16611,0.25506
BiLSTM,Halabja,2029-06-01,0.133044,0.117115,0.148972
BiLSTM,Halabja,2029-07-01,0.109947,0.09279,0.127104
BiLSTM,Halabja,2029-08-01,0.103891,0.087046,0.120736
BiLSTM,Halabja,2029-09-01,0.10826,0.088684,0.127835
BiLSTM,Halabja,2029-10-01,0.119948,0.103577,0.13632
BiLSTM,Halabja,2029-11-01,0.13981,0.120761,0.158859
BiLSTM,Halabja,2029-12-01,0.169193,0.144298,0.194089
BiLSTM,Halabja,2030-01-01,0.206632,0.180479,0.232785
BiLSTM,Halabja,2030-02-01,0.263874,0.234077,0.293671
BiLSTM,Halabja,2030-03-01,0.345658,0.300812,0.390505
BiLSTM,Halabja,2030-04-01,0.405722,0.35203,0.459413
BiLSTM,Halabja,2030-05-01,0.210595,0.160752,0.260439
BiLSTM,Halabja,2030-06-01,0.132903,0.112167,0.153638
BiLSTM,Halabja,2030-07-01,0.109805,0.089706,0.129905
BiLSTM,Halabja,2030-08-01,0.104324,0.083709,0.124939
BiLSTM,Halabja,2030-09-01,0.108107,0.088162,0.128052
BiLSTM,Halabja,2030-10-01,0.119857,0.095849,0.143866
BiLSTM,Halabja,2030-11-01,0.140138,0.114767,0.165509
BiLSTM,Halabja,2030-12-01,0.170423,0.144372,0.196474
GRU,Erbil,2026-01-01,0.136049,0.117083,0.155016
GRU,Erbil,2026-02-01,0.18779,0.165468,0.210112
GRU,Erbil,2026-03-01,0.244481,0.20997,0.278993
GRU,Erbil,2026-04-01,0.275697,0.231082,0.320311
GRU,Erbil,2026-05-01,0.213083,0.176382,0.249785
GRU,Erbil,2026-06-01,0.12838,0.100423,0.156338
GRU,Erbil,2026-07-01,0.095288,0.065955,0.124622
GRU,Erbil,2026-08-01,0.091163,0.063372,0.118954
GRU,Erbil,2026-09-01,0.094633,0.06172,0.127545
GRU,Erbil,2026-10-01,0.09512,0.064359,0.12588
GRU,Erbil,2026-11-01,0.097975,0.069292,0.126657
GRU,Erbil,2026-12-01,0.110066,0.080603,0.139529
GRU,Erbil,2027-01-01,0.135275,0.107541,0.163009
GRU,Erbil,2027-02-01,0.195494,0.164039,0.226949
GRU,Erbil,2027-03-01,0.255252,0.211209,0.299295
GRU,Erbil,2027-04-01,0.281578,0.225508,0.337647
GRU,Erbil,2027-05-01,0.215471,0.169284,0.261658
GRU,Erbil,2027-06-01,0.127553,0.080585,0.174521
GRU,Erbil,2027-07-01,0.095592,0.057855,0.133328
GRU,Erbil,2027-08-01,0.091222,0.05071,0.131733
GRU,Erbil,2027-09-01,0.09559,0.057558,0.133622
GRU,Erbil,2027-10-01,0.096893,0.059432,0.134354
GRU,Erbil,2027-11-01,0.095167,0.059137,0.131196
GRU,Erbil,2027-12-01,0.111069,0.0782,0.143937
GRU,Erbil,2028-01-01,0.138032,0.10731,0.168755
GRU,Erbil,2028-02-01,0.194568,0.152019,0.237116
GRU,Erbil,2028-03-01,0.252242,0.197139,0.307345
GRU,Erbil,2028-04-01,0.279907,0.213322,0.346491
GRU,Erbil,2028-05-01,0.213333,0.16265,0.264015
GRU,Erbil,2028-06-01,0.131426,0.077738,0.185113
GRU,Erbil,2028-07-01,0.097205,0.048594,0.145816
GRU,Erbil,2028-08-01,0.092371,0.047044,0.137699
GRU,Erbil,2028-09-01,0.09662,0.050855,0.142386
GRU,Erbil,2028-10-01,0.096018,0.049694,0.142342
GRU,Erbil,2028-11-01,0.097758,0.051887,0.143628
GRU,Erbil,2028-12-01,0.11096,0.067643,0.154277
GRU,Erbil,2029-01-01,0.139359,0.109298,0.16942
GRU,Erbil,2029-02-01,0.194028,0.14998,0.238075
GRU,Erbil,2029-03-01,0.254934,0.187291,0.322577
GRU,Erbil,2029-04-01,0.27846,0.207424,0.349496
GRU,Erbil,2029-05-01,0.213715,0.147452,0.279977
GRU,Erbil,2029-06-01,0.127607,0.061985,0.193228
GRU,Erbil,2029-07-01,0.096576,0.042706,0.150446
GRU,Erbil,2029-08-01,0.094865,0.047148,0.142583
GRU,Erbil,2029-09-01,0.093568,0.048691,0.138444
GRU,Erbil,2029-10-01,0.096025,0.04424,0.147809
GRU,Erbil,2029-11-01,0.09849,0.046041,0.150939
GRU,Erbil,2029-12-01,0.110987,0.060474,0.1615
GRU,Erbil,2030-01-01,0.140505,0.099318,0.181692
GRU,Erbil,2030-02-01,0.194422,0.139902,0.248942
GRU,Erbil,2030-03-01,0.255345,0.182954,0.327736
GRU,Erbil,2030-04-01,0.282546,0.184018,0.381075
GRU,Erbil,2030-05-01,0.212917,0.13633,0.289505
GRU,Erbil,2030-06-01,0.131242,0.063127,0.199358
GRU,Erbil,2030-07-01,0.096105,0.031006,0.161205
GRU,Erbil,2030-08-01,0.093823,0.031236,0.156411
GRU,Erbil,2030-09-01,0.092933,0.038715,0.147151
GRU,Erbil,2030-10-01,0.095368,0.030122,0.160614
GRU,Erbil,2030-11-01,0.09771,0.034738,0.160682
GRU,Erbil,2030-12-01,0.112108,0.051166,0.17305
GRU,Duhok,2026-01-01,0.146118,0.130782,0.161454
GRU,Duhok,2026-02-01,0.183699,0.168302,0.199097
GRU,Duhok,2026-03-01,0.24255,0.215272,0.269828
GRU,Duhok,2026-04-01,0.306801,0.268087,0.345516
GRU,Duhok,2026-05-01,0.269649,0.233516,0.305782
GRU,Duhok,2026-06-01,0.187204,0.156517,0.217891
GRU,Duhok,2026-07-01,0.14412,0.118836,0.169403
GRU,Duhok,2026-08-01,0.132114,0.106621,0.157607
GRU,Duhok,2026-09-01,0.126747,0.104001,0.149494
GRU,Duhok,2026-10-01,0.127386,0.10093,0.153842
GRU,Duhok,2026-11-01,0.126832,0.100528,0.153136
GRU,Duhok,2026-12-01,0.133139,0.11501,0.151269
GRU,Duhok,2027-01-01,0.150314,0.1309,0.169728
GRU,Duhok,2027-02-01,0.190521,0.16966,0.211382
GRU,Duhok,2027-03-01,0.247572,0.212823,0.282321
GRU,Duhok,2027-04-01,0.305085,0.253914,0.356256
GRU,Duhok,2027-05-01,0.273173,0.225373,0.320974
GRU,Duhok,2027-06-01,0.187255,0.145547,0.228962
GRU,Duhok,2027-07-01,0.144209,0.111746,0.176672
GRU,Duhok,2027-08-01,0.13496,0.103666,0.166253
GRU,Duhok,2027-09-01,0.131838,0.099214,0.164462
GRU,Duhok,2027-10-01,0.127521,0.091974,0.163068
GRU,Duhok,2027-11-01,0.12566,0.097848,0.153471
GRU,Duhok,2027-12-01,0.131176,0.103344,0.159007
GRU,Duhok,2028-01-01,0.150696,0.127804,0.173588
GRU,Duhok,2028-02-01,0.190479,0.163461,0.217496
GRU,Duhok,2028-03-01,0.248311,0.203917,0.292705
GRU,Duhok,2028-04-01,0.310703,0.248777,0.37263
GRU,Duhok,2028-05-01,0.269963,0.210448,0.329479
GRU,Duhok,2028-06-01,0.185989,0.136243,0.235735
GRU,Duhok,2028-07-01,0.143771,0.107679,0.179863
GRU,Duhok,2028-08-01,0.135459,0.102712,0.168206
GRU,Duhok,2028-09-01,0.130889,0.094229,0.167548
GRU,Duhok,2028-10-01,0.126603,0.089981,0.163226
GRU,Duhok,2028-11-01,0.126611,0.092993,0.160228
GRU,Duhok,2028-12-01,0.132428,0.101885,0.16297
GRU,Duhok,2029-01-01,0.14944,0.120079,0.178802
GRU,Duhok,2029-02-01,0.190588,0.157783,0.223392
GRU,Duhok,2029-03-01,0.248496,0.192831,0.304161
GRU,Duhok,2029-04-01,0.31051,0.229199,0.391822
GRU,Duhok,2029-05-01,0.27008,0.203101,0.33706
GRU,Duhok,2029-06-01,0.189468,0.13007,0.248866
GRU,Duhok,2029-07-01,0.142836,0.097762,0.187911
GRU,Duhok,2029-08-01,0.13465,0.091064,0.178236
GRU,Duhok,2029-09-01,0.128475,0.084768,0.172181
GRU,Duhok,2029-10-01,0.126235,0.088595,0.163875
GRU,Duhok,2029-11-01,0.127579,0.09157,0.163588
GRU,Duhok,2029-12-01,0.133734,0.0974,0.170069
GRU,Duhok,2030-01-01,0.150146,0.11654,0.183751
GRU,Duhok,2030-02-01,0.190296,0.14903,0.231562
GRU,Duhok,2030-03-01,0.248819,0.189097,0.308541
GRU,Duhok,2030-04-01,0.310772,0.224269,0.397274
GRU,Duhok,2030-05-01,0.27529,0.199093,0.351488
GRU,Duhok,2030-06-01,0.187845,0.127779,0.24791
GRU,Duhok,2030-07-01,0.143328,0.090338,0.196319
GRU,Duhok,2030-08-01,0.131631,0.08142,0.181842
GRU,Duhok,2030-09-01,0.130629,0.0787,0.182559
GRU,Duhok,2030-10-01,0.128777,0.07917,0.178384
GRU,Duhok,2030-11-01,0.126881,0.081486,0.172276
GRU,Duhok,2030-12-01,0.132231,0.090046,0.174416
GRU,Sulaymaniyah,2026-01-01,0.171754,0.151756,0.191752
GRU,Sulaymaniyah,2026-02-01,0.215947,0.192292,0.239601
GRU,Sulaymaniyah,2026-03-01,0.260815,0.228757,0.292873
GRU,Sulaymaniyah,2026-04-01,0.252379,0.213217,0.291541
GRU,Sulaymaniyah,2026-05-01,0.178484,0.143607,0.213362
GRU,Sulaymaniyah,2026-06-01,0.110577,0.08003,0.141123
GRU,Sulaymaniyah,2026-07-01,0.084842,0.057263,0.112422
GRU,Sulaymaniyah,2026-08-01,0.087095,0.058542,0.115648
GRU,Sulaymaniyah,2026-09-01,0.092199,0.070364,0.114034
GRU,Sulaymaniyah,2026-10-01,0.100114,0.075,0.125229
GRU,Sulaymaniyah,2026-11-01,0.110578,0.087752,0.133404
GRU,Sulaymaniyah,2026-12-01,0.131489,0.106468,0.15651
GRU,Sulaymaniyah,2027-01-01,0.162243,0.137218,0.187268
GRU,Sulaymaniyah,2027-02-01,0.21201,0.176943,0.247077
GRU,Sulaymaniyah,2027-03-01,0.260236,0.215096,0.305377
GRU,Sulaymaniyah,2027-04-01,0.255231,0.203689,0.306774
GRU,Sulaymaniyah,2027-05-01,0.181832,0.137607,0.226056
GRU,Sulaymaniyah,2027-06-01,0.111635,0.072257,0.151013
GRU,Sulaymaniyah,2027-07-01,0.085691,0.049353,0.122029
GRU,Sulaymaniyah,2027-08-01,0.087067,0.055544,0.11859
GRU,Sulaymaniyah,2027-09-01,0.093551,0.059292,0.12781
GRU,Sulaymaniyah,2027-10-01,0.101877,0.06664,0.137115
GRU,Sulaymaniyah,2027-11-01,0.110875,0.080682,0.141069
GRU,Sulaymaniyah,2027-12-01,0.132631,0.103417,0.161844
GRU,Sulaymaniyah,2028-01-01,0.163772,0.13201,0.195535
GRU,Sulaymaniyah,2028-02-01,0.214514,0.168332,0.260696
GRU,Sulaymaniyah,2028-03-01,0.258085,0.205293,0.310878
GRU,Sulaymaniyah,2028-04-01,0.254141,0.201567,0.306715
GRU,Sulaymaniyah,2028-05-01,0.179258,0.135831,0.222686
GRU,Sulaymaniyah,2028-06-01,0.112676,0.068661,0.15669
GRU,Sulaymaniyah,2028-07-01,0.086512,0.046315,0.12671
GRU,Sulaymaniyah,2028-08-01,0.085006,0.043567,0.126445
GRU,Sulaymaniyah,2028-09-01,0.09474,0.059418,0.130062
GRU,Sulaymaniyah,2028-10-01,0.100289,0.059677,0.140901
GRU,Sulaymaniyah,2028-11-01,0.111336,0.068735,0.153937
GRU,Sulaymaniyah,2028-12-01,0.132345,0.098674,0.166016
GRU,Sulaymaniyah,2029-01-01,0.16416,0.127105,0.201215
GRU,Sulaymaniyah,2029-02-01,0.212938,0.170575,0.255301
GRU,Sulaymaniyah,2029-03-01,0.258533,0.190785,0.32628
GRU,Sulaymaniyah,2029-04-01,0.255861,0.191503,0.320219
GRU,Sulaymaniyah,2029-05-01,0.180836,0.122993,0.23868
GRU,Sulaymaniyah,2029-06-01,0.109388,0.059852,0.158925
GRU,Sulaymaniyah,2029-07-01,0.085356,0.030971,0.13974
GRU,Sulaymaniyah,2029-08-01,0.086193,0.040423,0.131964
GRU,Sulaymaniyah,2029-09-01,0.094092,0.043638,0.144545
GRU,Sulaymaniyah,2029-10-01,0.101922,0.059624,0.144219
GRU,Sulaymaniyah,2029-11-01,0.112044,0.069165,0.154922
GRU,Sulaymaniyah,2029-12-01,0.131131,0.090145,0.172117
GRU,Sulaymaniyah,2030-01-01,0.163556,0.121529,0.205582
